product_id,product_name,category,brand,price,quantity_in_stock,supplier_id,created_date,last_updated,is_active,rating,description
3725,BrandC Sweater 25,Clothing,BrandC,35.57,209,85,2023-11-09 22:00:00,2024-01-30 17:00:00,False,3.7,High quality sweater from BrandC in clothing category. Product ID: 3725
3726,BrandB Cushion 26,Home & Garden,BrandB,61.06,305,33,2023-08-14 10:00:00,2023-10-04 08:00:00,True,3.3,High quality cushion from BrandB in home & garden category. Product ID: 3726
3727,BrandF Laptop 27,Electronics,BrandF,1277.62,16,8,2023-06-22 12:00:00,2023-08-12 18:00:00,False,1.8,High quality laptop from BrandF in electronics category. Product ID: 3727
3728,BrandB Novel 28,Books,BrandB,21.14,456,66,2023-02-09 12:00:00,2023-03-14 13:00:00,False,4.5,High quality novel from BrandB in books category. Product ID: 3728
3729,BrandE Laptop 29,Electronics,BrandE,226.29,894,89,2023-12-01 11:00:00,2024-03-07 17:00:00,False,4.0,High quality laptop from BrandE in electronics category. Product ID: 3729
3730,BrandG Tool 30,Home & Garden,BrandG,279.99,324,75,2023-09-05 20:00:00,2023-09-26 15:00:00,False,2.8,High quality tool from BrandG in home & garden category. Product ID: 3730
3731,BrandA Bear 31,Toys,BrandA,114.56,788,5,2023-09-22 18:00:00,2023-12-06 16:00:00,False,1.4,High quality bear from BrandA in toys category. Product ID: 3731
3732,BrandG Textbook 32,Books,BrandG,19.65,9,7,2023-12-27 17:00:00,2024-01-20 08:00:00,True,3.3,High quality textbook from BrandG in books category. Product ID: 3732
3733,BrandB Vase 33,Home & Garden,BrandB,294.38,482,34,2023-07-20 16:00:00,2023-10-01 22:00:00,False,1.1,High quality vase from BrandB in home & garden category. Product ID: 3733
3734,BrandD Sweater 34,Clothing,BrandD,229.77,511,62,2023-10-02 09:00:00,2023-10-11 20:00:00,True,3.8,High quality sweater from BrandD in clothing category. Product ID: 3734
3735,BrandE Dress 35,Clothing,BrandE,213.11,604,46,2023-11-27 11:00:00,2023-12-06 10:00:00,False,4.0,High quality dress from BrandE in clothing category. Product ID: 3735
3736,BrandG Bear 36,Toys,BrandG,107.44,709,48,2023-11-04 05:00:00,2023-11-23 12:00:00,False,4.5,High quality bear from BrandG in toys category. Product ID: 3736
3737,BrandH Lipstick 37,Beauty,BrandH,262.19,154,99,2023-08-12 06:00:00,2023-08-13 03:00:00,True,3.2,High quality lipstick from BrandH in beauty category. Product ID: 3737
3738,BrandD Biography 38,Books,BrandD,21.06,627,64,2023-03-15 17:00:00,2023-05-11 09:00:00,True,2.5,High quality biography from BrandD in books category. Product ID: 3738
3739,BrandF Cushion 39,Home & Garden,BrandF,97.09,317,95,2023-03-22 13:00:00,2023-05-29 10:00:00,False,2.1,High quality cushion from BrandF in home & garden category. Product ID: 3739
3740,BrandF Bag 40,Sports,BrandF,19.81,105,98,2023-12-17 04:00:00,2024-02-21 11:00:00,True,4.7,High quality bag from BrandF in sports category. Product ID: 3740
3741,BrandF T-Shirt 41,Clothing,BrandF,162.64,412,95,2023-01-26 17:00:00,2023-03-29 03:00:00,False,4.3,High quality t-shirt from BrandF in clothing category. Product ID: 3741
3742,BrandA Mascara 42,Beauty,BrandA,167.45,10,14,2023-11-30 00:00:00,2024-01-09 16:00:00,True,3.2,High quality mascara from BrandA in beauty category. Product ID: 3742
3743,BrandH Mat 43,Automotive,BrandH,405.78,81,76,2023-05-14 08:00:00,2023-07-16 21:00:00,True,2.8,High quality mat from BrandH in automotive category. Product ID: 3743
3744,BrandG Filter 44,Automotive,BrandG,418.44,248,29,2023-11-21 09:00:00,2024-01-09 19:00:00,True,2.2,High quality filter from BrandG in automotive category. Product ID: 3744
3745,BrandH Ball 45,Toys,BrandH,225.69,591,19,2023-07-29 07:00:00,2023-08-23 22:00:00,True,4.2,High quality ball from BrandH in toys category. Product ID: 3745
3746,BrandC Battery 46,Automotive,BrandC,315.74,223,63,2023-02-08 11:00:00,2023-02-08 16:00:00,False,1.8,High quality battery from BrandC in automotive category. Product ID: 3746
3747,BrandD Ball 47,Toys,BrandD,296.21,614,38,2023-01-26 10:00:00,2023-02-16 13:00:00,True,2.3,High quality ball from BrandD in toys category. Product ID: 3747
3748,BrandE Watch 48,Electronics,BrandE,304.6,885,83,2023-08-02 00:00:00,2023-10-20 15:00:00,False,1.7,High quality watch from BrandE in electronics category. Product ID: 3748
3749,BrandE Hat 49,Clothing,BrandE,285.35,386,3,2023-09-07 14:00:00,2023-10-08 03:00:00,False,3.3,High quality hat from BrandE in clothing category. Product ID: 3749
3750,BrandH Shoes 50,Clothing,BrandH,150.56,209,79,2023-04-29 12:00:00,2023-06-23 23:00:00,False,3.6,High quality shoes from BrandH in clothing category. Product ID: 3750
3751,BrandH Cream 51,Beauty,BrandH,156.73,924,84,2023-11-01 21:00:00,2024-01-28 08:00:00,False,2.8,High quality cream from BrandH in beauty category. Product ID: 3751
3752,BrandB Plant 52,Home & Garden,BrandB,288.17,66,56,2023-05-16 23:00:00,2023-08-01 11:00:00,True,4.4,High quality plant from BrandB in home & garden category. Product ID: 3752
3753,BrandC Mascara 53,Beauty,BrandC,148.88,242,57,2023-09-02 15:00:00,2023-11-02 23:00:00,True,1.3,High quality mascara from BrandC in beauty category. Product ID: 3753
3754,BrandE Rug 54,Home & Garden,BrandE,138.87,83,71,2023-07-16 02:00:00,2023-10-24 21:00:00,False,2.3,High quality rug from BrandE in home & garden category. Product ID: 3754
3755,BrandD Puzzle 55,Toys,BrandD,221.84,940,8,2023-11-01 01:00:00,2024-01-21 01:00:00,False,3.4,High quality puzzle from BrandD in toys category. Product ID: 3755
3756,BrandE Mascara 56,Beauty,BrandE,224.44,563,47,2023-08-13 07:00:00,2023-09-30 17:00:00,False,1.1,High quality mascara from BrandE in beauty category. Product ID: 3756
3757,BrandD Shoes 57,Clothing,BrandD,97.85,880,85,2023-04-05 09:00:00,2023-05-27 13:00:00,False,1.4,High quality shoes from BrandD in clothing category. Product ID: 3757
3758,BrandD Biography 58,Books,BrandD,16.11,207,48,2023-01-29 13:00:00,2023-03-13 20:00:00,True,4.5,High quality biography from BrandD in books category. Product ID: 3758
3759,BrandH Mascara 59,Beauty,BrandH,280.48,584,51,2023-10-27 21:00:00,2024-01-04 21:00:00,True,3.0,High quality mascara from BrandH in beauty category. Product ID: 3759
3760,BrandG T-Shirt 60,Clothing,BrandG,162.35,333,82,2023-10-14 15:00:00,2024-01-20 11:00:00,False,3.0,High quality t-shirt from BrandG in clothing category. Product ID: 3760
3761,BrandH Biography 61,Books,BrandH,25.93,954,61,2023-08-06 07:00:00,2023-08-13 01:00:00,False,1.9,High quality biography from BrandH in books category. Product ID: 3761
3762,BrandG Cushion 62,Home & Garden,BrandG,129.46,510,65,2023-10-19 15:00:00,2024-01-12 09:00:00,False,4.7,High quality cushion from BrandG in home & garden category. Product ID: 3762
3763,BrandA Camera 63,Electronics,BrandA,591.01,721,18,2023-07-06 21:00:00,2023-07-12 11:00:00,False,1.6,High quality camera from BrandA in electronics category. Product ID: 3763
3764,BrandB Smartphone 64,Electronics,BrandB,1861.71,706,19,2023-11-10 07:00:00,2024-02-08 12:00:00,False,2.4,High quality smartphone from BrandB in electronics category. Product ID: 3764
3765,BrandC Bear 65,Toys,BrandC,94.0,311,86,2023-05-02 00:00:00,2023-06-13 19:00:00,True,4.0,High quality bear from BrandC in toys category. Product ID: 3765
3766,BrandH Battery 66,Automotive,BrandH,52.49,564,99,2023-08-15 10:00:00,2023-09-11 04:00:00,False,1.7,High quality battery from BrandH in automotive category. Product ID: 3766
3767,BrandB Soap 67,Beauty,BrandB,204.47,7,64,2023-09-17 21:00:00,2023-11-21 06:00:00,False,3.8,High quality soap from BrandB in beauty category. Product ID: 3767
3768,BrandA Tool 68,Home & Garden,BrandA,66.78,488,19,2023-07-20 10:00:00,2023-10-08 06:00:00,False,3.1,High quality tool from BrandA in home & garden category. Product ID: 3768
3769,BrandA Soap 69,Beauty,BrandA,224.82,872,6,2023-01-13 11:00:00,2023-01-23 17:00:00,False,3.4,High quality soap from BrandA in beauty category. Product ID: 3769
3770,BrandC Car 70,Toys,BrandC,236.05,560,32,2023-10-01 03:00:00,2023-11-10 15:00:00,False,4.1,High quality car from BrandC in toys category. Product ID: 3770
3771,BrandH Mystery 71,Books,BrandH,15.1,114,37,2023-10-19 17:00:00,2024-01-25 21:00:00,True,2.2,High quality mystery from BrandH in books category. Product ID: 3771
3772,BrandH Table 72,Home & Garden,BrandH,149.04,579,5,2023-01-02 13:00:00,2023-03-31 19:00:00,False,3.1,High quality table from BrandH in home & garden category. Product ID: 3772
3773,BrandG Camera 73,Electronics,BrandG,1382.76,951,16,2023-09-14 06:00:00,2023-11-07 22:00:00,False,2.8,High quality camera from BrandG in electronics category. Product ID: 3773
3774,BrandG Cushion 74,Home & Garden,BrandG,107.43,492,48,2023-07-31 01:00:00,2023-09-20 16:00:00,False,3.3,High quality cushion from BrandG in home & garden category. Product ID: 3774
3775,BrandD Bear 75,Toys,BrandD,94.28,685,57,2023-01-02 10:00:00,2023-04-08 06:00:00,False,4.6,High quality bear from BrandD in toys category. Product ID: 3775
3776,BrandF Novel 76,Books,BrandF,18.21,545,84,2023-04-02 10:00:00,2023-06-30 09:00:00,True,1.1,High quality novel from BrandF in books category. Product ID: 3776
3777,BrandF Soap 77,Beauty,BrandF,53.86,774,47,2023-06-25 15:00:00,2023-08-29 00:00:00,False,3.5,High quality soap from BrandF in beauty category. Product ID: 3777
3778,BrandA Tablet 78,Electronics,BrandA,611.85,378,8,2023-02-28 00:00:00,2023-04-05 02:00:00,False,3.9,High quality tablet from BrandA in electronics category. Product ID: 3778
3779,BrandD Racket 79,Sports,BrandD,127.76,438,99,2023-01-08 16:00:00,2023-04-03 19:00:00,True,1.3,High quality racket from BrandD in sports category. Product ID: 3779
3780,BrandG Lotion 80,Beauty,BrandG,35.91,282,57,2023-11-28 09:00:00,2023-12-01 07:00:00,False,1.2,High quality lotion from BrandG in beauty category. Product ID: 3780
3781,BrandE TV 81,Electronics,BrandE,1126.39,141,17,2023-01-18 20:00:00,2023-03-30 14:00:00,False,1.1,High quality tv from BrandE in electronics category. Product ID: 3781
3782,BrandG Camera 82,Electronics,BrandG,1233.62,447,84,2023-06-07 19:00:00,2023-07-08 05:00:00,False,4.0,High quality camera from BrandG in electronics category. Product ID: 3782
3783,BrandD Speaker 83,Electronics,BrandD,461.77,143,22,2023-04-22 12:00:00,2023-05-30 03:00:00,False,2.5,High quality speaker from BrandD in electronics category. Product ID: 3783
3784,BrandH T-Shirt 84,Clothing,BrandH,161.95,801,98,2023-04-24 07:00:00,2023-06-07 09:00:00,False,4.5,High quality t-shirt from BrandH in clothing category. Product ID: 3784
3785,BrandE Science Fiction 85,Books,BrandE,34.11,411,90,2023-11-10 20:00:00,2024-02-09 09:00:00,True,3.7,High quality science fiction from BrandE in books category. Product ID: 3785
3786,BrandA Smartphone 86,Electronics,BrandA,556.71,18,35,2023-04-19 18:00:00,2023-07-19 11:00:00,False,3.0,High quality smartphone from BrandA in electronics category. Product ID: 3786
3787,BrandF Textbook 87,Books,BrandF,18.57,756,57,2023-12-18 18:00:00,2024-02-04 21:00:00,True,3.3,High quality textbook from BrandF in books category. Product ID: 3787
3788,BrandD Car 88,Toys,BrandD,154.37,908,51,2023-01-08 18:00:00,2023-03-13 21:00:00,False,4.8,High quality car from BrandD in toys category. Product ID: 3788
3789,BrandD T-Shirt 89,Clothing,BrandD,76.65,617,14,2023-11-17 17:00:00,2023-12-25 05:00:00,True,3.2,High quality t-shirt from BrandD in clothing category. Product ID: 3789
3790,BrandA Foundation 90,Beauty,BrandA,120.5,157,48,2023-06-16 08:00:00,2023-08-07 20:00:00,False,1.9,High quality foundation from BrandA in beauty category. Product ID: 3790
3791,BrandF Biography 91,Books,BrandF,23.98,512,58,2023-03-07 14:00:00,2023-04-28 08:00:00,False,1.7,High quality biography from BrandF in books category. Product ID: 3791
3792,BrandF History 92,Books,BrandF,40.63,286,47,2023-11-24 18:00:00,2024-01-03 09:00:00,True,3.2,High quality history from BrandF in books category. Product ID: 3792
3793,BrandB Robot 93,Toys,BrandB,272.09,792,64,2023-11-30 07:00:00,2023-12-11 17:00:00,True,4.7,High quality robot from BrandB in toys category. Product ID: 3793
3794,BrandE Tablet 94,Electronics,BrandE,796.18,458,12,2023-02-12 08:00:00,2023-05-21 16:00:00,False,2.3,High quality tablet from BrandE in electronics category. Product ID: 3794
3795,BrandE Racket 95,Sports,BrandE,117.29,698,85,2023-08-09 08:00:00,2023-09-14 19:00:00,True,3.4,High quality racket from BrandE in sports category. Product ID: 3795
3796,BrandE Mirror 96,Automotive,BrandE,143.34,855,29,2023-12-04 21:00:00,2024-02-16 00:00:00,False,3.2,High quality mirror from BrandE in automotive category. Product ID: 3796
3797,BrandH Bottle 97,Sports,BrandH,49.16,454,32,2023-11-05 06:00:00,2024-01-14 12:00:00,False,4.7,High quality bottle from BrandH in sports category. Product ID: 3797
3798,BrandE Cookbook 98,Books,BrandE,41.75,820,63,2023-12-10 13:00:00,2023-12-11 11:00:00,False,3.6,High quality cookbook from BrandE in books category. Product ID: 3798
3799,BrandE Sweater 99,Clothing,BrandE,85.84,710,16,2023-05-19 00:00:00,2023-06-09 13:00:00,True,2.4,High quality sweater from BrandE in clothing category. Product ID: 3799
3800,BrandC Bag 0,Sports,BrandC,112.43,146,56,2023-07-17 02:00:00,2023-09-26 08:00:00,True,4.3,High quality bag from BrandC in sports category. Product ID: 3800
3801,BrandE Table 1,Home & Garden,BrandE,260.3,589,86,2023-07-04 11:00:00,2023-07-13 11:00:00,False,2.1,High quality table from BrandE in home & garden category. Product ID: 3801
3802,BrandF Cookbook 2,Books,BrandF,43.98,924,70,2023-06-23 00:00:00,2023-08-09 12:00:00,True,3.0,High quality cookbook from BrandF in books category. Product ID: 3802
3803,BrandC Ball 3,Sports,BrandC,137.19,192,27,2023-08-30 02:00:00,2023-09-18 14:00:00,False,1.1,High quality ball from BrandC in sports category. Product ID: 3803
3804,BrandD History 4,Books,BrandD,28.83,155,53,2023-02-23 23:00:00,2023-06-04 06:00:00,False,1.6,High quality history from BrandD in books category. Product ID: 3804
3805,BrandD Lamp 5,Home & Garden,BrandD,264.74,439,57,2023-03-06 14:00:00,2023-05-03 13:00:00,False,2.7,High quality lamp from BrandD in home & garden category. Product ID: 3805
3806,BrandB Cream 6,Beauty,BrandB,231.07,468,97,2023-10-03 14:00:00,2023-12-24 12:00:00,False,3.3,High quality cream from BrandB in beauty category. Product ID: 3806
3807,BrandE Science Fiction 7,Books,BrandE,32.32,500,45,2023-04-10 02:00:00,2023-05-05 15:00:00,False,1.6,High quality science fiction from BrandE in books category. Product ID: 3807
3808,BrandG Light 8,Automotive,BrandG,360.47,235,52,2023-11-06 00:00:00,2024-02-01 10:00:00,False,4.6,High quality light from BrandG in automotive category. Product ID: 3808
3809,BrandC Chair 9,Home & Garden,BrandC,65.5,795,27,2023-07-23 03:00:00,2023-10-23 01:00:00,True,2.9,High quality chair from BrandC in home & garden category. Product ID: 3809
3810,BrandF Headphones 10,Electronics,BrandF,639.69,226,25,2023-04-17 17:00:00,2023-07-14 10:00:00,True,1.4,High quality headphones from BrandF in electronics category. Product ID: 3810
3811,BrandB Lipstick 11,Beauty,BrandB,40.57,161,32,2023-07-26 08:00:00,2023-10-03 08:00:00,False,1.5,High quality lipstick from BrandB in beauty category. Product ID: 3811
3812,BrandB Headphones 12,Electronics,BrandB,1026.43,894,47,2023-12-21 23:00:00,2024-03-09 19:00:00,True,1.3,High quality headphones from BrandB in electronics category. Product ID: 3812
3813,BrandE Shampoo 13,Beauty,BrandE,173.38,251,34,2023-10-06 03:00:00,2023-11-21 18:00:00,True,4.4,High quality shampoo from BrandE in beauty category. Product ID: 3813
3814,BrandA Sweater 14,Clothing,BrandA,234.72,241,92,2023-01-07 16:00:00,2023-03-01 21:00:00,False,2.4,High quality sweater from BrandA in clothing category. Product ID: 3814
3815,BrandG Ball 15,Sports,BrandG,285.67,318,64,2023-07-30 20:00:00,2023-08-22 00:00:00,True,1.6,High quality ball from BrandG in sports category. Product ID: 3815
3816,BrandB Perfume 16,Beauty,BrandB,261.96,345,6,2023-08-07 20:00:00,2023-08-20 03:00:00,False,1.5,High quality perfume from BrandB in beauty category. Product ID: 3816
3817,BrandE Smartphone 17,Electronics,BrandE,200.9,945,84,2023-09-03 19:00:00,2023-11-17 10:00:00,True,2.6,High quality smartphone from BrandE in electronics category. Product ID: 3817
3818,BrandA Socks 18,Clothing,BrandA,196.34,428,48,2023-04-05 13:00:00,2023-06-12 01:00:00,True,4.9,High quality socks from BrandA in clothing category. Product ID: 3818
3819,BrandG Table 19,Home & Garden,BrandG,231.21,297,6,2023-10-13 21:00:00,2023-11-03 00:00:00,False,4.8,High quality table from BrandG in home & garden category. Product ID: 3819
3820,BrandD Doll 20,Toys,BrandD,162.38,592,3,2023-08-21 02:00:00,2023-09-25 08:00:00,True,3.5,High quality doll from BrandD in toys category. Product ID: 3820
3821,BrandA Novel 21,Books,BrandA,20.36,815,6,2023-12-07 12:00:00,2023-12-30 00:00:00,False,1.0,High quality novel from BrandA in books category. Product ID: 3821
3822,BrandE History 22,Books,BrandE,17.84,535,92,2023-06-17 20:00:00,2023-08-14 15:00:00,True,1.3,High quality history from BrandE in books category. Product ID: 3822
3823,BrandH Biography 23,Books,BrandH,28.98,803,27,2023-06-19 05:00:00,2023-07-09 00:00:00,True,1.5,High quality biography from BrandH in books category. Product ID: 3823
3824,BrandC Bear 24,Toys,BrandC,84.22,873,87,2023-02-27 09:00:00,2023-05-14 06:00:00,True,3.2,High quality bear from BrandC in toys category. Product ID: 3824
3825,BrandH Bag 25,Sports,BrandH,94.58,411,40,2023-11-25 02:00:00,2024-01-28 19:00:00,False,3.4,High quality bag from BrandH in sports category. Product ID: 3825
3826,BrandA Doll 26,Toys,BrandA,147.91,276,97,2023-11-19 18:00:00,2023-12-12 17:00:00,False,1.9,High quality doll from BrandA in toys category. Product ID: 3826
3827,BrandD Mat 27,Automotive,BrandD,424.29,663,3,2023-07-04 20:00:00,2023-09-26 07:00:00,False,4.3,High quality mat from BrandD in automotive category. Product ID: 3827
3828,BrandD Soap 28,Beauty,BrandD,114.65,475,5,2023-01-07 23:00:00,2023-03-12 22:00:00,True,3.9,High quality soap from BrandD in beauty category. Product ID: 3828
3829,BrandH Dress 29,Clothing,BrandH,37.55,601,91,2023-02-09 07:00:00,2023-05-18 18:00:00,True,2.1,High quality dress from BrandH in clothing category. Product ID: 3829
3830,BrandD Table 30,Home & Garden,BrandD,243.79,430,34,2023-07-11 21:00:00,2023-09-03 15:00:00,True,1.5,High quality table from BrandD in home & garden category. Product ID: 3830
3831,BrandE Sweater 31,Clothing,BrandE,18.99,334,24,2023-11-13 21:00:00,2023-12-09 03:00:00,True,4.4,High quality sweater from BrandE in clothing category. Product ID: 3831
3832,BrandC Oil 32,Automotive,BrandC,408.54,212,10,2023-07-16 01:00:00,2023-10-11 19:00:00,False,4.0,High quality oil from BrandC in automotive category. Product ID: 3832
3833,BrandG Romance 33,Books,BrandG,42.7,96,38,2023-04-27 07:00:00,2023-05-11 19:00:00,True,4.6,High quality romance from BrandG in books category. Product ID: 3833
3834,BrandD Textbook 34,Books,BrandD,5.35,123,78,2023-09-01 02:00:00,2023-11-28 16:00:00,False,2.3,High quality textbook from BrandD in books category. Product ID: 3834
3835,BrandA Bag 35,Sports,BrandA,231.1,370,4,2023-11-06 21:00:00,2024-01-27 15:00:00,True,3.4,High quality bag from BrandA in sports category. Product ID: 3835
3836,BrandA TV 36,Electronics,BrandA,855.49,161,54,2023-08-14 07:00:00,2023-11-03 18:00:00,True,2.5,High quality tv from BrandA in electronics category. Product ID: 3836
3837,BrandB Soap 37,Beauty,BrandB,241.93,112,31,2023-05-03 11:00:00,2023-05-26 19:00:00,True,1.6,High quality soap from BrandB in beauty category. Product ID: 3837
3838,BrandG History 38,Books,BrandG,49.74,760,55,2023-01-28 12:00:00,2023-03-22 22:00:00,True,1.7,High quality history from BrandG in books category. Product ID: 3838
3839,BrandD Mystery 39,Books,BrandD,44.76,680,39,2023-08-14 14:00:00,2023-09-19 16:00:00,True,2.5,High quality mystery from BrandD in books category. Product ID: 3839
3840,BrandH Hat 40,Clothing,BrandH,65.58,639,80,2023-03-07 22:00:00,2023-05-10 19:00:00,False,3.8,High quality hat from BrandH in clothing category. Product ID: 3840
3841,BrandC Lotion 41,Beauty,BrandC,295.66,639,91,2023-06-11 16:00:00,2023-08-10 08:00:00,True,2.6,High quality lotion from BrandC in beauty category. Product ID: 3841
3842,BrandB Rug 42,Home & Garden,BrandB,291.53,264,21,2023-06-12 03:00:00,2023-06-23 05:00:00,False,1.5,High quality rug from BrandB in home & garden category. Product ID: 3842
3843,BrandE Bag 43,Sports,BrandE,267.18,937,87,2023-08-02 14:00:00,2023-08-29 16:00:00,True,2.8,High quality bag from BrandE in sports category. Product ID: 3843
3844,BrandE Car 44,Toys,BrandE,176.28,611,42,2023-01-01 21:00:00,2023-02-23 09:00:00,False,4.6,High quality car from BrandE in toys category. Product ID: 3844
3845,BrandA Mascara 45,Beauty,BrandA,147.92,914,16,2023-01-03 06:00:00,2023-02-04 06:00:00,True,4.7,High quality mascara from BrandA in beauty category. Product ID: 3845
3846,BrandB Mat 46,Automotive,BrandB,33.89,116,14,2023-02-23 06:00:00,2023-05-17 07:00:00,True,2.8,High quality mat from BrandB in automotive category. Product ID: 3846
3847,BrandB Table 47,Home & Garden,BrandB,141.97,601,49,2023-01-16 07:00:00,2023-02-25 22:00:00,False,4.8,High quality table from BrandB in home & garden category. Product ID: 3847
3848,BrandE Tire 48,Automotive,BrandE,34.71,952,95,2023-10-19 02:00:00,2024-01-12 22:00:00,False,2.2,High quality tire from BrandE in automotive category. Product ID: 3848
3849,BrandG Novel 49,Books,BrandG,36.93,76,16,2023-08-13 17:00:00,2023-09-02 02:00:00,False,4.5,High quality novel from BrandG in books category. Product ID: 3849
3850,BrandE Lamp 50,Home & Garden,BrandE,97.86,259,61,2023-12-05 22:00:00,2023-12-14 01:00:00,False,4.5,High quality lamp from BrandE in home & garden category. Product ID: 3850
3851,BrandG Oil 51,Automotive,BrandG,151.88,975,8,2023-09-28 04:00:00,2023-10-14 11:00:00,False,4.6,High quality oil from BrandG in automotive category. Product ID: 3851
3852,BrandC Racket 52,Sports,BrandC,241.01,56,29,2023-08-05 16:00:00,2023-09-08 04:00:00,False,1.4,High quality racket from BrandC in sports category. Product ID: 3852
3853,BrandC Shampoo 53,Beauty,BrandC,90.93,150,9,2023-12-19 13:00:00,2024-02-07 23:00:00,False,2.1,High quality shampoo from BrandC in beauty category. Product ID: 3853
3854,BrandF Shirt 54,Sports,BrandF,230.76,594,41,2023-04-30 03:00:00,2023-06-24 11:00:00,True,2.7,High quality shirt from BrandF in sports category. Product ID: 3854
3855,BrandE Foundation 55,Beauty,BrandE,37.88,953,29,2023-04-20 15:00:00,2023-07-12 18:00:00,False,3.6,High quality foundation from BrandE in beauty category. Product ID: 3855
3856,BrandB Chair 56,Home & Garden,BrandB,284.48,654,62,2023-10-06 19:00:00,2024-01-01 20:00:00,False,3.3,High quality chair from BrandB in home & garden category. Product ID: 3856
3857,BrandH Lotion 57,Beauty,BrandH,25.52,280,14,2023-10-13 16:00:00,2023-11-11 16:00:00,False,3.5,High quality lotion from BrandH in beauty category. Product ID: 3857
3858,BrandE Gloves 58,Sports,BrandE,98.87,718,29,2023-09-13 07:00:00,2023-10-13 15:00:00,False,4.9,High quality gloves from BrandE in sports category. Product ID: 3858
3859,BrandD Block 59,Toys,BrandD,230.13,436,65,2023-09-02 01:00:00,2023-09-14 22:00:00,False,1.6,High quality block from BrandD in toys category. Product ID: 3859
3860,BrandD Foundation 60,Beauty,BrandD,203.07,260,1,2023-12-26 15:00:00,2024-02-04 16:00:00,True,2.9,High quality foundation from BrandD in beauty category. Product ID: 3860
3861,BrandB Hat 61,Clothing,BrandB,190.2,275,83,2023-10-13 18:00:00,2024-01-11 08:00:00,True,4.0,High quality hat from BrandB in clothing category. Product ID: 3861
3862,BrandC Lipstick 62,Beauty,BrandC,104.99,358,62,2023-12-03 11:00:00,2023-12-08 06:00:00,True,3.0,High quality lipstick from BrandC in beauty category. Product ID: 3862
3863,BrandH Shoes 63,Sports,BrandH,123.27,758,78,2023-09-16 01:00:00,2023-11-05 07:00:00,True,2.2,High quality shoes from BrandH in sports category. Product ID: 3863
3864,BrandB Battery 64,Automotive,BrandB,306.48,741,82,2023-05-18 01:00:00,2023-08-15 00:00:00,False,1.7,High quality battery from BrandB in automotive category. Product ID: 3864
3865,BrandA Doll 65,Toys,BrandA,124.19,153,86,2023-04-14 02:00:00,2023-07-20 05:00:00,True,2.8,High quality doll from BrandA in toys category. Product ID: 3865
3866,BrandC Perfume 66,Beauty,BrandC,235.77,189,43,2023-03-24 06:00:00,2023-04-23 08:00:00,False,2.9,High quality perfume from BrandC in beauty category. Product ID: 3866
3867,BrandF Novel 67,Books,BrandF,42.11,965,97,2023-12-29 06:00:00,2024-03-04 17:00:00,False,1.5,High quality novel from BrandF in books category. Product ID: 3867
3868,BrandH Textbook 68,Books,BrandH,48.11,810,23,2023-05-14 02:00:00,2023-06-07 10:00:00,False,3.6,High quality textbook from BrandH in books category. Product ID: 3868
3869,BrandD Puzzle 69,Toys,BrandD,68.45,501,33,2023-11-30 15:00:00,2023-12-30 13:00:00,True,4.6,High quality puzzle from BrandD in toys category. Product ID: 3869
3870,BrandE Dress 70,Clothing,BrandE,13.44,608,31,2023-05-10 05:00:00,2023-05-14 19:00:00,False,2.0,High quality dress from BrandE in clothing category. Product ID: 3870
3871,BrandH Foundation 71,Beauty,BrandH,189.11,51,85,2023-11-12 09:00:00,2023-11-30 19:00:00,False,5.0,High quality foundation from BrandH in beauty category. Product ID: 3871
3872,BrandF Biography 72,Books,BrandF,47.85,372,46,2023-11-25 00:00:00,2024-03-02 18:00:00,False,3.0,High quality biography from BrandF in books category. Product ID: 3872
3873,BrandG Plant 73,Home & Garden,BrandG,204.71,599,45,2023-04-04 15:00:00,2023-05-01 05:00:00,False,1.6,High quality plant from BrandG in home & garden category. Product ID: 3873
3874,BrandG Jeans 74,Clothing,BrandG,47.02,106,14,2023-03-18 02:00:00,2023-04-17 12:00:00,True,2.0,High quality jeans from BrandG in clothing category. Product ID: 3874
3875,BrandA Table 75,Home & Garden,BrandA,18.52,45,23,2023-06-18 06:00:00,2023-08-05 03:00:00,False,2.6,High quality table from BrandA in home & garden category. Product ID: 3875
3876,BrandE Racket 76,Sports,BrandE,59.45,233,22,2023-03-13 23:00:00,2023-03-30 04:00:00,True,3.2,High quality racket from BrandE in sports category. Product ID: 3876
3877,BrandF Rug 77,Home & Garden,BrandF,27.18,850,14,2023-10-22 09:00:00,2023-11-18 03:00:00,True,2.9,High quality rug from BrandF in home & garden category. Product ID: 3877
3878,BrandH Shampoo 78,Beauty,BrandH,149.12,434,95,2023-03-28 03:00:00,2023-04-25 06:00:00,True,1.6,High quality shampoo from BrandH in beauty category. Product ID: 3878
3879,BrandA Headphones 79,Electronics,BrandA,920.43,76,58,2023-07-10 03:00:00,2023-09-27 10:00:00,False,2.1,High quality headphones from BrandA in electronics category. Product ID: 3879
3880,BrandA Vase 80,Home & Garden,BrandA,138.84,823,30,2023-05-23 20:00:00,2023-07-19 19:00:00,True,1.4,High quality vase from BrandA in home & garden category. Product ID: 3880
3881,BrandH Chair 81,Home & Garden,BrandH,204.63,313,47,2023-10-22 08:00:00,2023-12-11 13:00:00,False,2.2,High quality chair from BrandH in home & garden category. Product ID: 3881
